x,y,z,d,std,arr_time,heap_time
1000,1,1000,5.336,1.1777537943050747,-1,2.1522520259022713
1000,10,1000,21.11,4.726510340621291,-1,2.5951173678040504
1000,100,1000,101.695,29.89889588262416,-1,2.7662842199206352
1000,1000,1000,738.787,415.88213189676713,-1,2.833046518266201
1000,10000,1000,5357.467,4915.926751174289,-1,2.930728480219841
1,1,1000,221.968,132.07736738745214,-1,1.3686940222978592
1,10,1000,191.8,111.24182666605219,-1,1.3610178232192993
1,100,1000,246.284,141.8504682544263,-1,1.3252683877944946
1,1000,1000,248.261,146.45156495920418,-1,1.3594501167535782
1,10000,1000,258.379,145.04302588887202,-1,1.3520534560084343
100,1,1000,17.83,5.824354041436699,-1,1.6963099613785744
100,10,1000,37.076,11.362227950538573,-1,1.7701025679707527
100,100,1000,120.036,43.02783638529829,-1,1.8021124601364136
100,1000,1000,246.999,141.805666314855,-1,1.8924505561590195
100,10000,1000,248.14,150.93590162714767,-1,1.904137447476387
1000,1,1000,5.304,1.148731474279346,-1,2.2023083716630936
1000,10,1000,21.198,4.849618129296368,-1,2.6756228655576706
1000,100,1000,99.803,30.333977500486153,-1,2.854829028248787
1000,1000,1000,330.306,233.1810205912994,-1,2.986969694495201
1000,10000,1000,335.237,230.60343195841645,-1,3.013437457382679
1,1,1000,193.735,112.59058031203142,-1,1.4253522083163261
1,10,1000,199.649,114.50764952176776,-1,1.4241892397403717
1,100,1000,252.28,143.55254647689117,-1,1.3843783140182495
1,1000,1000,244.912,144.19787188443524,-1,1.3972191885113716
1,10000,1000,255.358,142.27383398221895,-1,1.3955472186207771
100,1,1000,18.266,6.31943383540013,-1,1.7233230248093605
100,10,1000,38.251,11.338253789715592,-1,1.7731839418411255
100,100,1000,122.368,47.11968353034642,-1,1.8127059489488602
100,1000,1000,325.442,237.7862961484534,-1,1.8848182037472725
100,10000,1000,245.766,139.08122534691734,-1,1.9040979519486427
1000,1,1000,5.315,1.1771894494940056,-1,2.166902542114258
1000,10,1000,21.062,4.975756826855589,-1,2.671876408159733
1000,100,1000,101.21,30.442665783403395,-1,2.7938753217458725
1000,1000,1000,723.213,424.1669831929402,-1,2.9467622190713882
1000,10000,1000,4686.888,4888.706462189768,-1,2.9514453262090683
1,1,1000,205.183,119.01566078041998,-1,1.4136589169502258
1,10,1000,195.425,113.359430022385,-1,1.414826139807701
1,100,1000,231.962,126.76324607708655,-1,1.4051283225417137
1,1000,1000,246.89,147.76377736102984,-1,1.4123167842626572
1,10000,1000,244.586,143.18077595822703,-1,1.3989968299865723
100,1,1000,18.171,5.952458231688821,-1,1.7035773247480392
100,10,1000,37.36,11.165500436612772,-1,1.7752421870827675
100,100,1000,124.933,43.715106210553806,-1,1.8095867112278938
100,1000,1000,250.548,140.81932997994275,-1,1.925258919596672
100,10000,1000,319.736,225.5433978284445,-1,1.8748118877410889
1000,1,1000,5.331,1.1922411668785808,-1,2.17856415361166
1000,10,1000,20.975,5.032531669050877,-1,2.6534627228975296
1000,100,1000,102.033,28.686057780740807,-1,2.8151399046182632
1000,1000,1000,700.238,425.1251525798021,-1,2.953464761376381
1000,10000,1000,866.561,2239.490510423967,-1,2.987612657248974
1,1,1000,202.969,119.98924134688076,-1,1.4137194827198982
1,10,1000,212.536,117.78513787401194,-1,1.416371963918209
1,100,1000,251.838,144.5616261530009,-1,1.3804591596126556
1,1000,1000,250.064,143.17232939363666,-1,1.3958014026284218
1,10000,1000,247.795,143.76603554038763,-1,1.3894748911261559
100,1,1000,18.605,6.194753828845824,-1,1.7090872824192047
100,10,1000,37.332,11.588950599601327,-1,1.7167554423213005
100,100,1000,120.028,41.226025954486566,-1,1.8138336390256882
100,1000,1000,255.018,142.3643623804778,-1,1.83827755600214
100,10000,1000,246.185,142.86176106642392,-1,1.8610701262950897
1000,1,1000,5.356,1.1795185458482627,-1,2.0730979293584824
1000,10,1000,21.424,4.65169044541874,-1,2.583859294652939
1000,100,1000,100.224,30.487010742281704,-1,2.746032878756523
1000,1000,1000,443.711,349.7016663943711,-1,2.9662468507885933
1000,10000,1000,325.467,227.67746245731044,-1,2.9067475497722626
1,1,1000,232.547,139.78393967477095,-1,1.3340026438236237
1,10,1000,196.286,113.25199426058686,-1,1.3576605170965195
1,100,1000,228.293,128.3666512416679,-1,1.400508962571621
1,1000,1000,250.047,143.9659848401698,-1,1.3576168343424797
1,10000,1000,250.942,143.68166423033944,-1,1.372768074274063
100,1,1000,18.12,5.813398317679599,-1,1.6896555051207542
100,10,1000,38.098,11.657203609785668,-1,1.7276528030633926
100,100,1000,123.885,44.39742982425897,-1,1.7727787420153618
100,1000,1000,333.728,237.69796384487603,-1,1.8528456836938858
100,10000,1000,251.471,146.26554330736957,-1,1.8514306545257568
1000,1,1000,5.367,1.2386730803565564,-1,2.2099344357848167
1,1,1000,236.477,131.6840972593122,-1,1.3552994430065155
1,10,1000,263.301,140.78584587592601,-1,1.4504889398813248
1,100,1000,231.474,129.59179497174966,-1,1.4658863097429276
1,1000,1000,256.181,141.88406619138036,-1,1.4194983690977097
1,10000,1000,247.955,143.35833067875754,-1,1.4287189245224
100,1,1000,17.471,6.134913120819235,-1,1.7502608746290207
100,10,1000,37.594,12.073655784392727,-1,1.7872155904769897
100,100,1000,126.581,42.56857337285336,-1,1.894805908203125
100,1000,1000,342.22,240.36166000425274,-1,1.9288291186094284
100,10000,1000,240.318,145.97170573779016,-1,1.901988610625267
1000,1,1000,5.312,1.142215391246327,-1,2.1845092847943306
1000,10,1000,20.882,5.029321624235221,-1,2.659319393336773
1000,100,1000,102.035,29.281150506768,-1,2.7956599965691566
1000,1000,1000,524.886,407.27191531457214,-1,2.893754631280899
1000,10000,1000,5347.149,4918.054235040419,-1,2.87536633759737
1,1,1000,216.22,130.7772977240316,-1,1.3940955102443695
1,10,1000,202.731,115.36532684910142,-1,1.3596669808030128
1,100,1000,248.722,145.75362333746628,-1,1.3863418027758598
1,1000,1000,252.574,146.23384876286337,-1,1.3703506886959076
1,10000,1000,242.286,143.2966999061737,-1,1.4574691280722618
100,1,1000,18.918,6.380225387868363,-1,1.7040150836110115
100,10,1000,36.526,11.365532279660288,-1,1.7468667700886726
100,100,1000,124.967,44.07743085752617,-1,1.7634887173771858
100,1000,1000,251.054,143.4972511374347,-1,1.8819055035710335
100,10000,1000,323.308,221.90916415506592,-1,1.8987664878368378
1000,1,1000,5.403,1.190206284641448,-1,2.1592540740966797
1000,10,1000,21.163,4.932791400414171,-1,2.669626012444496
1000,100,1000,101.773,29.183924873121505,-1,2.8014760464429855
1000,1000,1000,675.096,423.9431055979092,-1,2.9611951038241386
1000,10000,1000,246.547,143.3865118865788,-1,3.1120155826210976
1,1,1000,214.663,122.1103002657843,-1,1.423667922616005
1,10,1000,220.378,128.6119400211349,-1,1.398736260831356
1,100,1000,235.174,128.6823364879578,-1,1.3761415034532547
1,1000,1000,252.363,143.93030685369916,-1,1.3639088198542595
1,10000,1000,253.338,142.98434094683236,-1,1.3691898509860039
100,1,1000,18.097,6.058513926698526,-1,1.7295844852924347
100,10,1000,37.84,12.852019296593046,-1,1.7211954817175865
100,100,1000,124.061,44.74927126780949,-1,1.825298510491848
100,1000,1000,243.801,143.63878793348263,-1,1.904052734375
100,10000,1000,334.301,236.8857665605935,-1,1.884400613605976
1000,1,1000,5.357,1.1796401993828458,-1,2.149966612458229
1000,10,1000,20.894,4.734212078054806,-1,2.6147322431206703
1000,100,1000,102.676,28.43380073082035,-1,2.8244864121079445
1000,1000,1000,329.804,236.53982240629165,-1,2.979374773800373
1000,10000,1000,3243.455,4498.912024920581,-1,2.9329584687948227
1,1,1000,210.406,122.20775410750335,-1,1.3846054449677467
1,10,1000,195.505,109.8964602478169,-1,1.4043323993682861
1,100,1000,246.679,144.00111096446443,-1,1.3770653754472733
1,1000,1000,252.053,146.30274840548964,-1,1.380889616906643
1,10000,1000,259.341,145.0137880306559,-1,1.3993113487958908
100,1,1000,18.206,6.04595434981112,-1,1.6773282811045647
100,10,1000,38.594,11.076333508882803,-1,1.7259471490979195
100,100,1000,123.23,42.2717529799747,-1,1.811904028058052
100,1000,1000,250.076,143.5054431859642,-1,1.870138868689537
100,10000,1000,246.065,142.36627681793186,-1,1.8732517808675766
1000,1,1000,5.364,1.1015915758574046,-1,2.1336707696318626
1000,10,1000,21.031,4.845414223779015,-1,2.6452140510082245
1000,100,1000,102.445,29.712236115782336,-1,2.872328318655491
1000,1000,1000,343.455,239.10585098445415,-1,2.9953962713479996
1000,10000,1000,7081.006,4523.472702688057,-1,2.9103798121213913
1,1,1000,197.791,118.28317428527188,-1,1.4031682908535004
1,10,1000,194.111,110.8182235870978,-1,1.4443904161453247
1,100,1000,237.277,129.00254366096817,-1,1.3777506723999977
1,1000,1000,249.324,144.3240971702231,-1,1.406841941177845
1,10000,1000,252.069,143.85439249115754,-1,1.3770646899938583
100,1,1000,17.363,5.79165183691147,-1,1.6991541907191277
100,10,1000,36.406,10.583627166524717,-1,1.7463358417153358
100,100,1000,124.369,45.771528694156586,-1,1.8081655278801918
100,1000,1000,251.785,141.95083928952303,-1,1.8946612253785133
100,10000,1000,246.466,144.38537614315376,-1,1.8501854911446571
1000,1,1000,5.32,1.2163880959627975,-1,2.14066082239151
1000,10,1000,21.057,4.713570939319785,-1,2.5853932797908783
1000,100,1000,102.615,27.656044095278702,-1,2.8374929800629616
1000,1000,1000,720.584,420.81444716644415,-1,2.933186538517475
1000,10000,1000,6498.307,4739.103848487707,-1,2.881133012473583
1,1,1000,219.24,127.79879655145426,-1,1.3808080404996872
1,2,1000,199.228,114.10851859523898,-1,1.4096271395683289
1,3,1000,187.188,109.75585021309799,-1,1.4177693203091621
1,4,1000,227.973,133.22583935183144,-1,1.3683854416012764
1,5,1000,194.039,108.98306051400832,-1,1.3781039789319038
1,6,1000,233.732,133.82579787171082,-1,1.4515615180134773
1,7,1000,241.174,138.5483732275482,-1,1.3888691142201424
1,8,1000,194.713,113.72636735163925,-1,1.4169190004467964
1,9,1000,237.755,134.7273579307484,-1,1.3951489627361298
1,10,1000,195.129,110.52551903972223,-1,1.4247584268450737
100,1,1000,17.928,5.818145408976988,-1,1.7037206813693047
100,2,1000,20.819,6.3104864313299975,-1,1.7060045897960663
100,3,1000,23.63,7.116677595620024,-1,1.7149971053004265
100,4,1000,25.382,7.28766601869213,-1,1.7173970267176628
100,5,1000,28.231,8.840454682876894,-1,1.7290830686688423
100,6,1000,30.317,9.7023971780174,-1,1.7287454530596733
100,7,1000,32.718,9.701570800648728,-1,1.73195119202137
100,8,1000,34.437,9.991397850150898,-1,1.742246352136135
100,9,1000,36.875,11.373450443906634,-1,1.746112011373043
100,10,1000,36.901,11.415655872528744,-1,1.723965235054493
1000,1,1000,5.334,1.1715135509246148,-1,2.174987353384495
1000,2,1000,7.92,1.6672132437093943,-1,2.2701119780540466
1000,3,1000,9.997,2.1892900675789857,-1,2.367274224758148
1000,4,1000,11.924,2.5278892380798648,-1,2.446797765791416
1000,5,1000,13.73,2.9680128032068867,-1,2.511819079518318
1000,6,1000,15.601,3.271666089319018,-1,2.587422400712967
1000,7,1000,16.924,3.4600901722354003,-1,2.5057926699519157
1000,8,1000,18.132,3.8380432514498843,-1,2.5944333225488663
1000,9,1000,19.661,4.340746364394031,-1,2.5839073807001114
1000,10,1000,21.213,4.957179742555237,-1,2.687477260828018
10000,1,1000,2.589,0.538589825377346,-1,5.801667757332325
10000,2,1000,4.449,0.7844737089284766,-1,5.881573870778084
10000,3,1000,5.992,1.158419613093632,-1,5.941145017743111
10000,4,1000,7.554,1.5003612898232215,-1,6.128305189311504
10000,5,1000,8.911,1.7626908407318627,-1,6.2997636795043945
10000,6,1000,10.375,2.031348074555417,-1,6.392309047281742
10000,7,1000,11.446,2.3192852347221113,-1,6.537276461720467
10000,8,1000,12.398,2.61449727481212,-1,6.629097662866116
10000,9,1000,13.478,2.792403266005825,-1,6.650195129215717
10000,10,1000,14.504,2.9315497607920626,-1,6.773748196661472
1,1,1000,210.416,123.83025052062199,-1,1.3861875012516975
1,2,1000,208.076,114.59445110475463,-1,1.3952853456139565
1,3,1000,208.716,120.1341306373838,-1,1.4238708391785622
1,4,1000,234.551,136.3928641791791,-1,1.3819586038589478
1,5,1000,245.959,144.70952048500473,-1,1.366693839430809
1,6,1000,205.099,115.72937051155165,-1,1.392529159784317
1,7,1000,193.516,109.19669291695605,-1,1.4072680622339249
1,8,1000,199.267,113.5495914171425,-1,1.4229219183325768
1,9,1000,222.178,125.2245675416769,-1,1.4105371236801147
1,10,1000,246.934,147.65057278588526,-1,1.3672769218683243
100,1,1000,17.374,6.303024988051372,-1,1.7099228575825691
100,2,1000,20.754,6.842914875986694,-1,1.7105244770646095
100,3,1000,23.448,6.6817135526749425,-1,1.7019053176045418
100,4,1000,25.922,7.4825073337752235,-1,1.7259999215602875
100,5,1000,27.264,7.915699842717635,-1,1.7289760410785675
100,6,1000,29.977,8.796730699526956,-1,1.7423723638057709
100,7,1000,32.524,9.510700499963187,-1,1.7301144897937775
100,8,1000,33.627,10.611497113979723,-1,1.7511746361851692
100,9,1000,36.922,10.93782044102023,-1,1.7455381155014038
100,10,1000,36.54,10.910838647876707,-1,1.7659783735871315
1000,1,1000,5.259,1.1453903264826364,-1,2.161602094769478
1000,2,1000,7.947,1.6679901078843362,-1,2.2341758757829666
1000,3,1000,9.918,2.118791164791849,-1,2.3896397203207016
1000,4,1000,11.88,2.5654629211898583,-1,2.477395288646221
1000,5,1000,13.641,2.9597498205084833,-1,2.5056489557027817
1000,6,1000,15.093,3.3544524143293493,-1,2.5682778283953667
1000,7,1000,16.902,3.7086919526970687,-1,2.698346309363842
1000,8,1000,18.499,4.128437840152132,-1,2.6243359446525574
1000,9,1000,19.79,4.621244421148918,-1,2.6202878430485725
1000,10,1000,21.536,4.615701896786663,-1,2.667441114783287
10000,1,1000,2.585,0.5447705939200462,-1,5.94760250300169
10000,2,1000,4.471,0.7517705767054201,-1,5.9493532329797745
10000,3,1000,6.119,1.1031042561788982,-1,6.113010376691818
10000,4,1000,7.508,1.4737489609835184,-1,6.19165426492691
10000,5,1000,8.972,1.7824746842522057,-1,6.410319454967976
10000,6,1000,10.101,2.0901672181909277,-1,6.5192344188690186
10000,7,1000,11.179,2.2673682982700454,-1,6.557567708194256
10000,8,1000,12.224,2.529787342841291,-1,6.645161263644695
10000,9,1000,13.182,2.7915723168135913,-1,6.7063256949186325
10000,10,1000,14.34,2.714848062046935,-1,6.710481762886047
1,1,1000,194.938,109.85885561027841,-1,1.400099277496338
1,2,1000,227.897,128.2975307283815,-1,1.3920722156763077
1,3,1000,225.293,128.25712904552324,-1,1.3723930045962334
1,4,1000,202.332,118.180902755056,-1,1.408364936709404
1,5,1000,189.862,108.68825583290956,-1,1.421148158609867
1,6,1000,202.602,115.98694579994768,-1,1.3869755417108536
1,7,1000,235.11,132.20798727762252,-1,1.3729166761040688
1,8,1000,192.332,108.31768911862919,-1,1.3912939801812172
1,9,1000,204.652,112.09757756526231,-1,1.4171578213572502
1,10,1000,196.052,111.67411202243785,-1,1.414163812994957
100,1,1000,17.998,5.762290863883911,-1,1.686511181294918
100,2,1000,20.451,6.008127744980128,-1,1.7009471878409386
100,3,1000,23.668,6.682797019212838,-1,1.6989546865224838
100,4,1000,25.381,7.831336986747537,-1,1.7030438929796219
100,5,1000,27.391,8.527961010698865,-1,1.7250867187976837
100,6,1000,30.23,9.153529373962812,-1,1.7119996398687363
100,7,1000,31.124,9.731938347523581,-1,1.7291617020964622
100,8,1000,33.64,10.157676899764041,-1,1.715305857360363
100,9,1000,34.789,10.267252748423017,-1,1.7392888069152832
100,10,1000,36.993,11.198524501022446,-1,1.7380650267004967
1000,1,1000,5.277,1.1620116178420938,-1,2.155517913401127
1000,2,1000,7.794,1.5929733205549927,-1,2.2808173149824142
1000,3,1000,10.019,2.085339061160079,-1,2.4565093964338303
1000,4,1000,11.783,2.633991457844919,-1,2.5696128755807877
1000,5,1000,13.455,3.177416403306309,-1,2.529749296605587
1000,6,1000,15.47,3.383947399118373,-1,2.5372223407030106
1000,7,1000,16.91,3.5804887934470626,-1,2.595616042613983
1000,8,1000,18.197,4.177581956108102,-1,2.61036217212677
1000,9,1000,20.081,4.396184595760283,-1,2.633899226784706
1000,10,1000,21.274,4.7236557876289,-1,2.635407105088234
10000,1,1000,2.593,0.5341825530658972,-1,5.884037256240845
10000,2,1000,4.425,0.8052173619588688,-1,5.929502233862877
10000,3,1000,6.029,1.166258547664282,-1,6.1145999282598495
10000,4,1000,7.615,1.4144875397118208,-1,6.205494798719883
10000,5,1000,8.959,1.7473748882251912,-1,6.39909054338932
10000,6,1000,10.16,2.124241040936739,-1,6.544221796095371
10000,7,1000,11.143,2.3453253505643947,-1,6.662156164646149
10000,8,1000,12.302,2.674845042240765,-1,6.625116616487503
10000,9,1000,13.345,2.641964231400569,-1,6.545994095504284
10000,10,1000,14.468,2.868619180023727,-1,6.553348332643509
1,1,1000,240.527,142.96823168452494,-1,1.3350027576088905
1,2,1000,211.808,124.14525820988895,-1,1.3616577088832855
1,3,1000,234.471,136.80368839691423,-1,1.3564674779772758
1,4,1000,240.371,134.11419521810507,-1,1.3666375577449799
1,5,1000,222.13,132.05027489558665,-1,1.3451397493481636
1,6,1000,233.149,133.1913165300201,-1,1.3638417720794678
1,7,1000,205.375,111.78614572029934,-1,1.3793308287858963
1,8,1000,237.301,130.82821713605975,-1,1.3637980669736862
1,9,1000,209.417,120.67338194896172,-1,1.3584646731615067
1,10,1000,196.374,107.46065384130138,-1,1.361945353448391
100,1,1000,18.197,5.868065354100958,-1,1.6736408695578575
100,2,1000,21.398,6.924564679458197,-1,1.6712670624256134
100,3,1000,23.102,7.186487041663681,-1,1.70261450111866
100,4,1000,25.339,7.329671138598238,-1,1.7156623899936676
100,5,1000,27.855,8.35523638205407,-1,1.6650849059224129
100,6,1000,29.617,9.174764901620096,-1,1.7114387974143028
100,7,1000,32.432,10.533820579447895,-1,1.691841222345829
100,8,1000,34.713,10.9620541414463,-1,1.6704868227243423
100,9,1000,35.601,11.26862010185808,-1,1.7041305676102638
100,10,1000,37.889,11.571113991314752,-1,1.801529884338379
1000,1,1000,5.364,1.1599586199515912,-1,2.0990270003676414
1000,2,1000,7.888,1.7092267257447151,-1,2.2257602140307426
1000,3,1000,10.004,2.153133530462057,-1,2.376023679971695
1000,4,1000,11.785,2.4885286817716206,-1,2.468576431274414
1000,5,1000,13.608,2.973270253441486,-1,2.5128002762794495
1000,6,1000,15.214,3.2009692282182285,-1,2.508365258574486
1000,7,1000,16.487,3.9552283119941385,-1,2.513331025838852
1000,8,1000,18.301,4.037127567962152,-1,2.562972314655781
1000,9,1000,19.641,4.32621300908774,-1,2.617221273481846
1000,10,1000,21.462,4.640749508430724,-1,2.564782254397869
10000,1,1000,2.559,0.5463689229815326,-1,5.801454983651638
10000,2,1000,4.426,0.8015759477429446,-1,5.811554282903671
10000,3,1000,6.07,1.1256553646654022,-1,6.0238718912005424
10000,4,1000,7.576,1.4395221429349394,-1,6.155411846935749
10000,5,1000,8.793,1.9626897360510145,-1,6.235319942235947
10000,6,1000,10.0,2.130727575266252,-1,6.459199346601963
10000,7,1000,11.195,2.4139127987564093,-1,6.603614166378975
10000,8,1000,12.394,2.4484207154817166,-1,6.525325529277325
10000,9,1000,13.336,2.572373223309557,-1,6.578544892370701
10000,10,1000,14.241,2.831416429986942,-1,6.56842378526926
1,1,1000,200.415,114.40657662477275,-1,1.3770281299948692
1,2,1000,196.294,110.28167374500624,-1,1.3462352231144905
1,3,1000,242.218,139.0318973329502,-1,1.3603031113743782
1,4,1000,222.424,129.373885401962,-1,1.3489430397748947
1,5,1000,203.382,116.8302703754468,-1,1.3553899601101875
1,6,1000,200.602,113.7336168245783,-1,1.370561346411705
1,7,1000,210.239,117.88436655892927,-1,1.3824544996023178
1,8,1000,196.891,109.38037812606062,-1,1.3692766055464745
1,9,1000,250.862,145.5220222371858,-1,1.3415386974811554
1,10,1000,236.761,139.4105802261794,-1,1.3401425704360008
100,1,1000,17.792,6.230949847334674,-1,1.6801863238215446
100,2,1000,20.2,6.204353310378125,-1,1.6729894578456879
100,3,1000,24.138,7.072832247409802,-1,1.670198254287243
100,4,1000,25.885,7.589583321895874,-1,1.711203970015049
100,5,1000,26.915,8.100603372588981,-1,1.6854260191321373
100,6,1000,29.902,8.38393678411282,-1,1.7808406054973602
100,7,1000,32.234,9.5722120745416,-1,1.7155394554138184
100,8,1000,33.323,10.55806189601103,-1,1.719378486275673
100,9,1000,35.83,11.00432187824402,-1,1.6998391896486282
100,10,1000,36.532,11.100674574096837,-1,1.7287920117378235
1000,1,1000,5.357,1.1906095077732246,-1,2.133809767663479
1000,2,1000,7.902,1.6764235741601823,-1,2.21823663264513
1000,3,1000,10.083,2.1578023542484144,-1,2.3178864270448685
1000,4,1000,11.843,2.57339289654728,-1,2.409674607217312
1000,5,1000,13.656,2.8878476414104677,-1,2.4728547260165215
1000,6,1000,15.121,3.30399137408075,-1,2.550935760140419
1000,7,1000,16.785,3.7444325337759796,-1,2.537631072103977
1000,8,1000,18.356,4.044905932157137,-1,2.5560535341501236
1000,9,1000,19.579,4.611914895138461,-1,2.5808641016483307
1000,10,1000,20.952,4.918505464061212,-1,2.646844945847988
10000,1,1000,2.581,0.5453796842567571,-1,5.777110852301121
10000,2,1000,4.424,0.806364681766259,-1,5.862905748188496
10000,3,1000,6.13,1.055035544424926,-1,5.971259444952011
10000,4,1000,7.618,1.4415533288782625,-1,6.256479516625404
10000,5,1000,8.858,1.8198450483488973,-1,6.281306520104408
10000,6,1000,10.127,2.106388140870528,-1,6.432584337890148
10000,7,1000,11.285,2.3413190726596835,-1,6.479343481361866
10000,8,1000,12.235,2.5341221359674044,-1,6.544425517320633
10000,9,1000,13.353,2.7225706602400606,-1,6.570487909018993
10000,10,1000,14.403,2.82994540583383,-1,6.609096683561802
1,1,1,206.0,0.0,0.09981203079223633,0.0014355480670928955
1,1,10,200.4,123.12042884915567,1.0311622470617294,0.013848543167114258
1,1,100,204.63,104.34727164617193,10.304054141044617,0.14008964598178864
1,1,1000,191.846,108.74546557903,102.9103365689516,1.3815627992153168
1,1,10000,189.5503,109.46981990443759,1021.855546914041,13.515255153179169
100,1,1,25.0,0.0,0.09765660762786865,0.0015797391533851624
100,1,10,19.0,6.276941930590086,0.9912786856293678,0.016974493861198425
100,1,100,18.63,6.553861457186901,9.869686089456081,0.16281604021787643
100,1,1000,19.011,6.561164454576642,99.83435694873333,1.6013319715857506
100,1,10000,19.0737,6.624882512920512,993.1774210706353,16.22225061058998
1000,1,1,6.0,0.0,0.09807749092578888,0.002034880220890045
1000,1,10,5.7,1.1,1.0032525062561035,0.02127164602279663
1000,1,100,5.42,1.0117311895953391,10.190888874232769,0.2021309733390808
1000,1,1000,5.326,1.174616533171571,100.54872386157513,2.087020479142666
1000,1,10000,5.3374,1.1801530578700377,1009.0450978949666,20.698059119284153
1,1,1,91.0,0.0,0.10252904891967773,0.0013925060629844666
1,1,10,248.7,127.83743583160606,1.0116170719265938,0.013552933931350708
1,1,100,228.8,133.4841563632179,10.010749109089375,0.1342562958598137
1,1,1000,236.28,139.64381690572625,100.1431399807334,1.3423640429973602
1,1,10000,243.8644,140.71413508471704,1016.720755815506,13.289981491863728
100,1,1,20.0,0.0,0.10128197818994522,0.0017341971397399902
100,1,10,17.3,5.0803543183522155,0.993937112390995,0.01598791778087616
100,1,100,17.2,6.056401571890689,9.811560779809952,0.1604529246687889
100,1,1000,17.576,5.638814059711492,98.71295587718487,1.668845072388649
100,1,10000,17.375,5.712405360266374,983.03194026649,16.175958797335625
1000,1,1,5.0,0.0,0.09688892960548401,0.0020332783460617065
1000,1,10,5.7,0.9,1.038037694990635,0.021674595773220062
1000,1,100,5.24,1.068831137270991,10.270559348165989,0.21763212978839874
1000,1,1000,5.243,1.2247248670619864,100.17141771316528,2.106412395834923
1000,1,10000,5.3157,1.1727887746734278,1015.6180584356189,20.91049251705408
1,1,1,107.0,0.0,0.0936523824930191,0.0012976452708244324
1,1,10,224.1,134.49048293466717,1.0326683670282364,0.013949647545814514
1,1,100,217.08,117.96649354795623,9.943668223917484,0.135749951004982
1,1,1000,216.066,125.16314810678101,99.35392066091299,1.4360135421156883
1,1,10000,214.8458,123.73765563626944,1008.0699228346348,13.453146912157536
100,1,1,18.0,0.0,0.0969010666012764,0.0016525015234947205
100,1,10,16.8,5.362835071116769,0.9769301190972328,0.016483500599861145
100,1,100,18.99,6.215295648639732,9.742352820932865,0.15810804069042206
100,1,1000,17.926,6.024327680330811,98.75213387608528,1.5955868810415268
100,1,10000,17.8052,5.795140460765382,987.9421426951885,16.336030408740044
1000,1,1,6.0,0.0,0.10006133466959,0.002186320722103119
1000,1,10,5.4,1.3564659966250536,0.9878961741924286,0.020142167806625366
1000,1,100,5.53,1.1786008654332476,10.055426947772503,0.19891153275966644
1000,1,1000,5.314,1.203081044651606,102.36812648922205,2.0544735118746758
1000,1,10000,5.3486,1.1936825541156242,1015.5814510732889,20.568741008639336
1,1,1,160.0,0.0,0.10534150898456573,0.0013797655701637268
1,1,10,226.2,95.26993229765623,1.0502295196056366,0.013918377459049225
1,1,100,206.36,117.34108572874209,10.062585189938545,0.14526288956403732
1,1,1000,219.446,124.55431379121319,99.74542233347893,1.317350022494793
1,1,10000,219.1812,127.38958578533804,1010.2379781156778,13.307517416775227
100,1,1,21.0,0.0,0.10229811817407608,0.001704290509223938
100,1,10,17.4,5.388877434122992,0.998274639248848,0.016695745289325714
100,1,100,18.9,5.618718715152058,10.011636771261692,0.1641056388616562
100,1,1000,17.534,5.772247742431019,98.90408466011286,1.6453531831502914
100,1,10000,17.6956,5.83893317653148,991.7216437831521,16.5484431758523
1000,1,1,4.0,0.0,0.10252363979816437,0.002155773341655731
1000,1,10,5.7,1.1874342087037917,0.9695268496870995,0.020210541784763336
1000,1,100,5.41,0.9807650075323854,9.908982709050179,0.19975482672452927
1000,1,1000,5.343,1.1804028973193856,100.49554312229156,2.076971858739853
1000,1,10000,5.3363,1.2104554142966193,1016.1677128374577,20.480693958699703
1,1,1,234.0,0.0,0.09947269409894943,0.0013126134872436523
1,1,10,182.0,134.77685261201196,0.9978241100907326,0.01389111578464508
1,1,100,185.02,109.08574425652512,10.060946978628635,0.1306314542889595
1,1,1000,183.559,112.34309288514358,100.71585132926702,1.3170054480433464
1,1,10000,188.8247,108.82103643096771,1010.9508460909128,13.563773408532143
100,1,1,16.0,0.0,0.10470521450042725,0.0017497614026069641
100,1,10,17.5,7.419568720619818,0.9715633243322372,0.01638565957546234
100,1,100,18.2,6.118823416311343,9.826202966272831,0.1669410541653633
100,1,1000,17.981,5.926604339754765,99.04359905421734,1.602122612297535
100,1,10000,17.6175,5.872273303414956,987.6371317431331,16.488954834640026
1000,1,1,7.0,0.0,0.10501983761787415,0.0022600889205932617
1000,1,10,5.4,0.66332495807108,0.9740734770894051,0.01996374875307083
1000,1,100,5.52,1.108873302050329,10.163898587226868,0.2021523043513298
1000,1,1000,5.353,1.157752564238145,100.02713257819414,2.1916320398449898
1000,1,10000,5.3659,1.175847434831577,1012.8077833652496,20.873833410441875
1,1,1,79.0,0.0,0.09417467564344406,0.001288577914237976
1,1,10,205.4,119.01613336014576,0.9851205050945282,0.013710588216781616
1,1,100,177.82,101.93374122438556,10.152999229729176,0.1381237506866455
1,1,1000,189.369,108.6245314788515,99.53656981140375,1.3430038839578629
1,1,10000,187.711,108.44624695672968,998.8498644903302,13.642845153808594
100,1,1,17.0,0.0,0.11591588705778122,0.0023207813501358032
100,1,10,18.4,5.332916650389354,1.033698596060276,0.016586802899837494
100,1,100,16.81,5.1140883840622084,9.916595853865147,0.15693575888872147
